meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1219,9161,20,20,2023-09-16T14:26:07.437000+00:00,26.959,38.606,26.01,311,279,False,94.003,"[2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",302
1219,9161,27,20,2023-09-16T14:26:18.171000+00:00,26.926,38.738,26.144,312,279,False,101.716,"[2049, 2048, 2051, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]",302
1219,9161,14,16,2023-09-16T14:26:28.218000+00:00,26.915,38.791,25.909,309,277,False,105.087,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2051, 2049, 2049, 2049, 0]",301
1219,9161,55,19,2023-09-16T14:26:39.952000+00:00,26.717,38.499,25.768,312,280,False,115.626,"[2051, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2048, 2051, 2049, 2051, 2051, 2051]",303
1219,9161,4,19,2023-09-16T14:26:48.483000+00:00,26.756,38.666,25.848,310,278,False,111.614,"[2048, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2048, 2049, 2051, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2051, 0]",301
1219,9161,16,20,2023-09-16T14:26:57.046000+00:00,26.754,38.428,25.881,313,279,False,123.436,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2051]","[2051, 2048, 2049, 2048, 2049, 2048, 2049, 2049]","[2051, 2049, 2051, 2048, 2048, 2049, 2049, 2048]",303
1219,9161,40,20,2023-09-16T14:27:03.983000+00:00,27.285,38.752,26.231,307,276,False,119.546,"[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048]",298
1219,9161,31,17,2023-09-16T14:27:12.108000+00:00,26.986,38.703,25.984,309,277,False,124.444,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048]",300
1219,9161,63,16,2023-09-16T14:27:25.373000+00:00,26.785,38.406,25.865,308,277,False,103.277,"[2049, 2048, 2048, 2051, 2048, 2051, 2051, 2049]","[2048, 2049, 2051, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2048, 2049, 2049, 0]",300
1219,9161,44,15,2023-09-16T14:27:33.826000+00:00,26.924,38.599,25.962,309,277,False,101.578,"[2049, 2048, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2048, 2049, 2049, 0]",300
1219,9161,20,21,2023-09-16T14:27:38.951000+00:00,37.084,48.239,,258,239,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",258
1219,9161,27,21,2023-09-16T14:27:50.107000+00:00,34.659,50.219,,240,209,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",224
1219,9161,14,17,2023-09-16T14:27:59.794000+00:00,34.711,54.151,,193,153,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",200
1219,9161,55,20,2023-09-16T14:28:10.935000+00:00,38.085,47.681,,178,178,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",249
1219,9161,4,20,2023-09-16T14:28:19.732000+00:00,33.959,52.166,,202,183,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",231
1219,9161,16,21,2023-09-16T14:28:28.810000+00:00,36.075,47.168,,178,168,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",214
1219,9161,40,21,2023-09-16T14:28:36.184000+00:00,37.118,52.863,,233,212,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",286
1219,9161,31,18,2023-09-16T14:28:43.716000+00:00,34.689,51.726,,205,172,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",288
1219,9161,63,17,2023-09-16T14:28:56.387000+00:00,36.577,52.26,,245,242,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",200
1219,9161,44,16,2023-09-16T14:29:05.262000+00:00,35.791,48.463,,221,172,False,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[0, 0, 0, 0, 0, 0, 0, 0]",216
